playerID,Appearance
9943,32
13286,89
4081,207
4979,172
13549,43
2845,241
9131,2
4852,139
4968,49
4040,63
13569,0
4328,275
10559,3
4183,197
10439,34
4499,178
4482,4
3564,307
4916,200
14732,175
15007,0
13984,0
4413,199
9167,194
3732,2
4093,179
14743,0
12306,98
5602,0
15128,1
5490,44
8234,0
5594,89
12512,16
10476,60
10467,6
2905,204
9595,209
9950,29
3127,69
8242,86
7175,1
4823,184
8050,94
2704,284
15079,1
4859,80
9468,111
3901,26
5595,215
4496,335
13279,15
9762,12
12937,70
3030,420
4749,0
8457,0
4152,70
4291,84
4067,21
2517,303
10545,0
4115,232
8246,200
2913,26
10520,51
1308,652
3312,51
2303,269
7450,77
22018,0
14568,0
2537,256
3765,105
9932,0
4474,183
9117,67
14758,6
13490,16
13120,0
4847,58
4492,280
4205,133
6215,9
2886,262
10451,46
10426,0
19655,0
4283,0
4888,90
4769,1
10441,1
3348,26
4898,53
14431,0
4763,119
4838,115
3863,111
16622,20
13560,10
4601,128
12584,70
8868,109
4788,101
9030,10
4158,160
9032,3
5810,29
14742,27
3364,30
5668,66
2152,149
4674,15
13873,0
2624,48
3744,269
11952,0
9982,5
11965,0
4634,87
10466,36
4341,175
5513,1
2620,394
19859,16
9576,170
4636,168
4254,23
5001,115
13225,36
4843,180
9130,0
9869,1
1634,481
4430,94
13814,0
3160,183
2949,271
2651,443
11347,158
5559,1
4844,124
4105,54
4039,103
4620,165
2936,60
13491,142
13510,1
4495,93
14196,0
11146,1
12365,38
3658,34
13507,0
3448,242
2413,325
9100,66
4604,222
4313,38
3600,337
4746,0
3010,278
13388,1
8045,180
3549,105
2889,300
4911,126
2847,260
8897,269
13339,0
1629,468
6615,13
13716,45
5174,0
10539,3
10797,0
3242,129
3807,241
2531,124
8389,0
12854,60
14457,24
2523,112
4100,213
13389,143
2971,53
2805,286
4288,224
4330,391
3666,47
13571,0
19621,33
7435,0
14834,0
4546,56
9947,165
1526,496
5345,51
1911,138
3799,204
4123,243
4802,78
11002,24
7120,33
4777,127
3982,239
15199,37
14800,5
4941,95
4112,252
12983,22
10506,2
3925,154
2125,469
5577,0
13957,18
13874,0
10380,1
19678,12
13823,195
10455,21
2122,408
13340,1
3670,104
3835,32
10456,0
8235,0
2381,4
13799,13
12265,0
15038,6
14753,2
9933,0
4240,8
8962,0
21468,1
8046,12
15073,0
13875,13
2612,132
3679,41
4845,250
19601,11
6494,11
3156,352
3309,331
3665,80
2417,350
13553,0
7215,20
3182,31
7564,21
3604,260
4810,123
15759,42
5672,199
4804,264
5344,64
13867,22
4896,13
15161,0
2611,178
4129,46
22017,0
3850,189
14805,111
14298,1
3877,60
3170,134
2932,390
13561,49
8044,136
8052,173
8935,1
4003,25
13570,0
4335,18
5371,116
7482,19
12639,51
19680,173
10423,46
9650,22
9163,20
10528,11
3868,5
12946,4
5937,11
4771,145
4600,43
14725,0
4740,51
3046,180
2942,94
8249,0
4061,18
10951,0
4481,255
851,450
10469,0
4478,11
14830,5
10651,99
6900,64
11961,11
13922,0
10519,1
3390,188
13562,0
8055,24
12815,25
1870,31
9060,115
13196,0
13794,1
10448,0
8650,4
21731,18
13985,8
6210,136
4004,84
12582,144
5101,169
15269,31
3558,154
3183,19
4614,12
3394,238
20869,0
709,135
15145,0
16592,1
20494,0
13777,5
4503,245
2933,116
4582,4
3712,408
8586,147
11021,0
11289,0
2569,183
13247,0
6204,15
10534,0
10460,49
10475,132
10501,2
3719,195
14619,0
1881,265
14197,0
9936,0
11575,88
5713,114
10564,122
14637,2
13191,0
10512,6
13551,0
2516,399
13870,0
2991,242
13550,0
8598,1
2053,322
10734,2
5272,197
4527,119
5772,33
10957,67
13554,178
10542,0
5588,26
8245,184
5691,5
4760,0
2928,245
4621,1
5349,2
3360,274
4717,198
13246,0
3222,376
4793,0
4786,28
3669,42
10480,145
15481,31
4541,75
15041,0
4766,90
4248,93
4506,7
4317,2
13556,1
3102,249
2148,358
4331,37
4524,0
13192,0
4835,52
3981,131
3462,161
4606,178
6425,68
13792,0
13718,12
13824,27
3392,28
19605,108
3508,197
10191,3
4101,2
14750,0
13492,222
19679,0
19600,29
4333,219
14723,4
3644,154
15194,0
13285,55
10449,50
13509,0
13793,35
4656,187
2579,75
3926,204
10517,17
5365,22
15608,39
4141,165
2002,352
3653,265
4701,82
9113,0
4030,255
5861,270
6806,0
7466,0
8232,1
4618,261
4627,120
4842,177
13872,174
2613,282
5561,4
2982,80
13391,0
15069,0
6047,83
13194,0
3830,105
13866,14
10459,0
2270,416
6387,22
2574,287
16550,1
14982,0
4337,178
3244,196
5551,69
4664,351
5179,146
3837,48
13278,96
20742,0
13558,13
4813,162
4487,231
3137,247
10867,0
4799,9
4290,278
7198,37
4470,3
10422,0
8460,0
13987,0
9566,207
8983,263
10428,94
20048,15
15418,0
3066,88
5566,9
4648,3
6519,263
5334,59
1296,39
13103,0
2834,82
4918,123
13552,1
3251,168
5078,32
2359,95
4726,53
11272,180
4245,104
11177,52
3725,69
13932,0
13508,0
11284,105
4287,278
3861,251
5375,130
5137,1
14458,0
4831,4
32638,7
9960,80
6393,41
3880,2
4224,319
4437,203
8107,75
4573,141
4395,158
8636,32
10521,0
4785,52
3779,46
10473,33
9649,20
14824,132
3909,231
6084,0
19617,85
4246,156
3714,103
13280,2
4179,245
6045,0
5859,174
2100,600
8900,135
4507,151
14822,1
10464,0
5102,78
13778,0
5239,86
10518,66
8968,11
19619,96
22543,0
8966,170
13387,55
2529,311
3983,220
19603,99
4822,57
4772,148
5208,21
11147,3
3869,102
3333,78
2011,118
4645,31
6903,8
4472,187
7122,31
3546,220
13282,0
3956,176
4803,123
20479,175
20708,31
4805,68
15052,6
5650,16
13390,65
13245,0
15938,19
3014,414
19604,19
15369,0
13795,2
3316,21
10800,4
3478,95
13821,93
16538,0
20870,0
13584,0
8054,16
1717,445
13871,91
4204,129
8994,0
5514,176
10543,8
3889,47
13494,114
14194,0
13717,0
2867,197
13493,0
7490,26
10465,107
4501,131
1887,352
10420,29
6058,136
12215,2
4504,60
10535,8
4252,229
4714,184
2293,1
13283,4
13798,10
4319,54
10953,17
13876,0
13962,0
5586,48
4972,137
10502,68
13825,0
9895,7
21903,2
11213,106
7081,26
14144,0
4525,183
14161,0
4640,225
12463,6
3388,214
4821,225
15190,0
10527,16
3920,157
10814,0
10079,156
4540,6
4433,48
13822,77
8049,67
4084,204
19673,45
4616,94
13703,123
3548,262
11013,3
2216,34
4405,169
8058,3
13565,218
8098,0
3811,264
4818,62
4209,166
13123,0
4572,79
7990,6
15202,182
13564,0
10148,0
3934,165
13511,244
8710,6
10458,230
1404,374
4696,51
10510,1
3484,94
14190,0
13796,15
3851,237
3389,167
10472,76
13555,7
4286,239
6030,167
2064,491
3507,202
3052,170
9031,1
10580,2
2681,297
14285,0
20857,0
3311,267
4796,128
10004,47
8945,59
14730,0
13648,0
4973,154
5384,90
4718,21
4477,129
8980,219
2508,284
4615,200
1218,514
5271,18
4185,166
5267,129
15142,0
4608,218
3158,316
13121,0
10507,1
2007,200
4421,318
4145,309
13193,11
15374,20
4529,11
4549,295
3404,242
11364,40
3613,219
3512,159
4558,171
16608,0
10443,76
4999,245
2837,190
10444,48
2664,93
4679,0
10447,0
3766,144
4779,55
4612,125
4316,332
4426,11
8059,0
4505,207
10508,0
13573,23
1295,34
3154,218
4925,15
19618,54
2338,144
13195,14
3543,132
12802,0
10498,134
15322,0
4815,152
8143,209
2542,325
10583,0
1353,492
4798,0
10509,0
3517,280
9134,6
13281,17
14744,0
19681,0
3597,5
4148,230
3724,264
10394,55
4401,29
3905,128
13559,28
13477,8
8174,96
10435,2
4951,30
10541,75
15011,43
3362,213
4877,32
5140,210
8979,285
4809,4
9793,42
15044,0
4666,232
11590,0
4007,113
4398,102
4851,106
21730,6
9970,0
2839,380
3955,343
13815,95
15119,0
2047,233
14164,132
4816,154
3999,171
4617,320
14813,0
8970,30
10336,37
10457,0
13563,1
3452,286
4489,286
2299,276
15111,0
4396,120
2678,0
7114,217
16549,0
4767,12
4748,267
13122,0
3547,182
8454,181
13813,32
7488,128
4130,48
4989,45
1565,244
15285,1
878,111
14151,0
12136,202
4673,160
10522,109
4605,154
3062,404
3654,302
4539,291
3338,43
16719,8
4716,0
3662,9
19620,83
5175,203
10468,0
5671,21
